Message Id,Time,Sender Name,Reply Id,Message
559227,2020-11-24T10:16:29+00:00,IlnurMIR,,"/sveta_is_new_Lenin"
559228,2020-11-24T10:16:40+00:00,indionapolis,,"так наоборот же"
559229,2020-11-24T10:16:46+00:00,ysukhorukov,559222,"Вставай проклятьем заклейменный! \nВесь мир голодных и рабов!!!"
559230,2020-11-24T10:16:48+00:00,dmiklashevskaya,,""
559231,2020-11-24T10:16:56+00:00,indionapolis,,"сейчас более коммунистично хотят сделать"
559232,2020-11-24T10:17:09+00:00,Apostrov,559228,"nineL?"
559233,2020-11-24T10:17:13+00:00,loaferCH,,"А какие актиновсти надо делать на +6к?\nЕсть спикок?))"
559234,2020-11-24T10:17:16+00:00,indionapolis,559232,"да"
559235,2020-11-24T10:17:18+00:00,myaksik,559231,"ну тут больше про революицю"
559236,2020-11-24T10:17:19+00:00,dmiklashevskaya,,"@SkarletSkay да, Света, не делайте все в одиночку\nвы можете к нам обращаться, когда нас много, то им будет страшнее"
559237,2020-11-24T10:17:23+00:00,IlnurMIR,,"@SkarletSkay + готов помочь\nможем какой нибудь ролик замутить"
559238,2020-11-24T10:17:25+00:00,harrm,559233,"В письме же есть."
559239,2020-11-24T10:17:31+00:00,loaferCH,559238,"у меня нет письма"
559240,2020-11-24T10:17:41+00:00,harrm,559239,"https://docs.google.com/document/d/10rWlrkqQTyV3iYw1jmlrGKd4TLkAHs4G98MSSv9CWrs/edit"
559241,2020-11-24T10:17:45+00:00,myaksik,559232,"бля я понял почему у нифедыча аниме девочку так звали теперь"
559243,2020-11-24T10:17:46+00:00,SkarletSkay,,"пасибо ребят, щас нам надо подумать, как вообще что делать"
559244,2020-11-24T10:17:50+00:00,iambackend,559233,"Работать."
559245,2020-11-24T10:17:55+00:00,loaferCH,559240,"спасибо"
559246,2020-11-24T10:17:56+00:00,Ortyomka,559236,"Сначала нужен план, но иметь ввиду студентов надо"
559247,2020-11-24T10:18:03+00:00,harrm,559244,"Ты что, нельзя же по договору."
559248,2020-11-24T10:18:03+00:00,Mustafin,559243,"академическая забастовка входит в планы?"
559249,2020-11-24T10:18:11+00:00,fatawesome,559247,"можно"
559250,2020-11-24T10:18:15+00:00,Mustafin,,"Давишь на преподов => они давят на универ"
559251,2020-11-24T10:18:15+00:00,harrm,559248,"Мне нравится это словосочетание"
559252,2020-11-24T10:18:28+00:00,harrm,559249,"</irony>"
559253,2020-11-24T10:18:29+00:00,Ortyomka,559250,"Универ разваливается"
559254,2020-11-24T10:18:37+00:00,dmiklashevskaya,559248,"не выходить на пары массово в след семестре?"
559255,2020-11-24T10:18:37+00:00,fatawesome,559252,"sorry😥"
559256,2020-11-24T10:18:41+00:00,Ortyomka,,"Не надо отрабатывать 👌"
559257,2020-11-24T10:18:43+00:00,Mustafin,559254,"сейчас"
559258,2020-11-24T10:18:44+00:00,myaksik,559253,"нихуя не стонкс"
559259,2020-11-24T10:18:49+00:00,Ortyomka,559258,"Ага"
559260,2020-11-24T10:18:53+00:00,harrm,559254,"В этом тогда уж сразу."
559261,2020-11-24T10:19:00+00:00,Mustafin,559253,"Нет, универ послушается."
559262,2020-11-24T10:19:06+00:00,myaksik,,"а можно полит убежище попросить всем универом?))))"
559263,2020-11-24T10:19:13+00:00,Mustafin,,"У универа столько обязательств, что он не может закрыться"
559264,2020-11-24T10:19:14+00:00,AntAndTim,559254,"готов начать вчера"
559265,2020-11-24T10:19:21+00:00,Mustafin,559262,"если дропнут за забастовку, то да"
559266,2020-11-24T10:19:37+00:00,dmiklashevskaya,559260,"сейчас многие из-за возможно плохих оценок вряд ли будут\n\nа вот в следующем семестре если все сразу, то им ничего не останется сделать"
559267,2020-11-24T10:19:42+00:00,russab0,,"Терешкова, зачем ты так с нами?"
559268,2020-11-24T10:19:57+00:00,ysukhorukov,559266,"Можно замутить ультиматум тогда уж"
559269,2020-11-24T10:20:17+00:00,ysukhorukov,,"А потом - стачку"
559270,2020-11-24T10:20:43+00:00,Mustafin,559269,"И не забыть РПН позвать"
559271,2020-11-24T10:20:47+00:00,Mustafin,,"))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
559272,2020-11-24T10:21:00+00:00,akhmetbekali,,"Как предложение, если изменяется договор"
559273,2020-11-24T10:21:01+00:00,ysukhorukov,559270,"Зачем?"
559274,2020-11-24T10:21:05+00:00,akhmetbekali,,"может его в целом пересмотреть?"
559275,2020-11-24T10:21:09+00:00,akhmetbekali,,"верней если изменяется стипа"
559276,2020-11-24T10:21:15+00:00,Mustafin,559273,"это мем"
559277,2020-11-24T10:21:17+00:00,akhmetbekali,,"и прям по пунктам сказать"
559278,2020-11-24T10:21:26+00:00,akhmetbekali,,"типа такие такие такие пункты нужно убрать/заменить"
559279,2020-11-24T10:21:37+00:00,harrm,,"Договора на руках нет, но что-то я сомневаюсь что там нет бэкдора на этот случай"
559280,2020-11-24T10:22:46+00:00,ysukhorukov,559268,"Идея в том что ультиматум до следующего семестра, а если нет - то стачка."
559281,2020-11-24T10:22:51+00:00,jenamax,559279,"Там когда осенью обсуждали изменение системы со следующего семестра (когда анонсировали максималку в 30к и все это было в общем-то адекватным) кто-то вроде нашел пункт что они могут поменять размер стипы"
559282,2020-11-24T10:23:20+00:00,Syomakiss,559281,"Они могут. Это факт"
559283,2020-11-24T10:23:34+00:00,Syomakiss,,"Стипа ""регулируется внутренними актами и документами” там написано"
559284,2020-11-24T10:26:37+00:00,passgressive,,"Let us use this photo as a avatar for 24 hours so we show everyone that we do not agree with changes"
559285,2020-11-24T10:28:56+00:00,passgressive,,"​​В Госдуму внесли законопроект о «студенческом капитале». \n\nПредлагают платить студентам по 500 000 рублей после получения диплома \n\nhttp://news.lenta.ch/aUKS"
559286,2020-11-24T10:29:22+00:00,ysukhorukov,559285,"Лол тогда получение диплома должно стать ОЧЕНЬ сложным"
559287,2020-11-24T10:32:23+00:00,iambackend,,"Это от Справедливой России предложение, у них все предложения это раздать денег."
559288,2020-11-24T10:32:28+00:00,simplearink,559286,"Предлагали же каждые 4 года подтверждать диплом"
559289,2020-11-24T10:32:34+00:00,iambackend,,"Забейте, не обращайте внимания."
559290,2020-11-24T10:33:10+00:00,vionenv,559287,"ахахахха"
559291,2020-11-24T10:33:19+00:00,Terokin,,"Кстати а где в договоре про стипу написано чёт найти не могу?"
559292,2020-11-24T10:33:24+00:00,CherryColored,559288,"Хаха"
559293,2020-11-24T10:33:44+00:00,CherryColored,,"Кстати"
559294,2020-11-24T10:33:53+00:00,CherryColored,,"Помните что общага 2к"
559295,2020-11-24T10:34:03+00:00,rsolovev,,"800р на покушать"
559296,2020-11-24T10:34:05+00:00,stupidjava,559294,"поднимется с нового года"
559297,2020-11-24T10:34:06+00:00,rsolovev,,""
559298,2020-11-24T10:34:11+00:00,stupidjava,,"рубль упал"
559299,2020-11-24T10:34:20+00:00,CherryColored,,"Пора сьезжать"
559300,2020-11-24T10:34:24+00:00,theMavl,559296,"Спирт в санитайзерах дорогой"
559301,2020-11-24T10:34:45+00:00,akhmetbekali,559300,"можно пиздить"
559302,2020-11-24T10:34:47+00:00,akhmetbekali,,"и продавать"
559303,2020-11-24T10:35:09+00:00,VSolovov,559298,"Ну кста, раз рубль упал, то ещё вдруг за общагу цены поднимут?"
559304,2020-11-24T10:35:10+00:00,theMavl,,"Можно выдавать вместо стипы"
559305,2020-11-24T10:35:19+00:00,stupidjava,559303,"не вдруг а точно"
559306,2020-11-24T10:35:30+00:00,stupidjava,,"материалы закупают в долларах"
559307,2020-11-24T10:36:07+00:00,Terokin,,""
559308,2020-11-24T10:36:07+00:00,stupidjava,,"сомневаюсь что розетки и роутеры у нас от iru"
559309,2020-11-24T10:36:11+00:00,myaksik,,"А в жк вот шарики повесили х)"
559310,2020-11-24T10:36:47+00:00,iambackend,,"Сука, празднуют они..."
559311,2020-11-24T10:36:52+00:00,Mustafin,559309,"ты сосед что ли мой"
559312,2020-11-24T10:37:10+00:00,myaksik,559311,"Соседний двор"
559313,2020-11-24T10:37:13+00:00,simplearink,559311,"Все мы тут соседи"
559314,2020-11-24T10:37:26+00:00,simplearink,559309,"У нас тоже чекну попозже"
559315,2020-11-24T10:38:06+00:00,stupidjava,,"кстати они при нашем поступлении что помогут решить вопросы с армией"
559316,2020-11-24T10:38:16+00:00,stupidjava,,"что-то ничего не слышал..."
559317,2020-11-24T10:38:31+00:00,myaksik,,"ну тебе повестка не пришла еще? не пришла"
559318,2020-11-24T10:38:42+00:00,N_Flamel,559314,"о ну значит и у нас тоже"
559319,2020-11-24T10:38:47+00:00,N_Flamel,,"прикольно такое из зоопарка узнавать"
559320,2020-11-24T10:39:07+00:00,stupidjava,559317,"так со мной то все в принципе понятно, я говорю в целом"
559321,2020-11-24T10:39:09+00:00,PRYRAN,,""
559322,2020-11-24T10:39:11+00:00,PRYRAN,,"я на днях так затроил"
559323,2020-11-24T10:39:15+00:00,PRYRAN,,"показалось, что их не снимали"
559324,2020-11-24T10:39:26+00:00,PRYRAN,,"и я пытался вспомнить, а как это дерево выглядело летом)))"
559325,2020-11-24T10:40:01+00:00,myaksik,559320,"Ну в смысле, нам ещё повестка не пришла - значит помогают, выпустишься - придёт. Но это уже за пределами инно, универ может не помогать)))"
